codmun,pharmacy,hospital,police,school,bank,embassy,tower,commercial,industrial,government,supermarket,park,primary,secondary,unpaved,paved
12060,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,3
12055,1,0,1,3,4,0,0,0,0,0,0,4,14,7,0,0
12015,1,0,0,0,2,0,75,0,0,0,0,0,0,0,2,0
12001,2,3,2,17,4,0,208,0,0,0,0,2,64,79,13,35
12017,0,0,0,0,0,0,51,0,0,0,0,0,0,3,0,0
12029,0,3,0,7,2,0,318,0,0,0,0,1,16,67,8,18
12042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12059,0,0,0,0,0,0,105,0,0,0,0,1,11,0,3,0
12005,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0
12012,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
12036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
12052,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
12071,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0
12076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12004,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1
12007,0,0,0,0,0,0,0,0,0,0,0,0,21,2,10,1
12027,2,1,0,3,2,0,76,0,0,0,0,1,15,1,0,0
12022,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0
12050,7,3,0,3,5,0,0,0,0,0,0,0,12,0,2,0
12079,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
12002,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
12054,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
12067,0,0,0,0,0,0,0,0,0,0,0,0,19,8,16,2
12049,0,0,0,7,0,0,0,0,0,0,0,0,3,11,0,0
12038,4,3,0,3,5,0,63,0,0,0,0,2,12,29,1,2
12044,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
12021,1,0,0,2,0,0,109,0,0,0,0,0,13,16,2,2
12024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
12030,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
12033,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
13035,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
13008,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,1
13001,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,5
13002,0,0,0,0,0,0,66,0,0,0,0,0,16,2,1,0
13004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
13006,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0
13011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13014,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
13015,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,9
13018,0,1,1,13,0,0,21,0,0,0,0,0,6,3,0,2
13022,0,0,0,0,0,0,56,0,0,0,0,0,0,3,33,62
13025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13027,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
13028,0,3,0,0,0,0,0,0,0,0,0,0,12,6,2,6
13031,0,0,0,0,0,0,21,0,0,0,0,0,3,0,0,0
13032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
13033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13036,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0
13039,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
13042,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
13043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13045,3,0,0,2,0,0,0,0,0,0,0,0,3,1,0,17
13047,0,0,0,0,0,0,29,0,0,0,0,0,0,3,0,2
13049,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0
13051,0,0,0,0,0,0,88,0,0,0,0,6,11,15,11,68
13053,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
13056,0,0,0,0,0,0,38,0,0,0,0,0,0,10,0,0
13068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13071,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
13073,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,6
13078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13079,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
13081,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
13072,0,0,0,0,0,0,14,0,0,0,0,0,1,1,0,0
13059,0,0,0,0,0,0,44,0,0,0,0,0,0,5,0,0
13020,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
13037,0,1,0,0,0,0,0,0,0,0,0,0,2,10,0,1
13029,0,1,0,0,0,0,158,0,0,0,0,0,5,2,0,0
13083,0,0,0,0,0,0,17,0,0,0,0,0,0,23,13,33
13075,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,27
13066,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
13041,0,2,0,3,2,0,0,0,0,0,0,0,7,0,5,1
13067,0,0,0,1,0,0,34,0,0,0,0,0,2,9,3,0
13070,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
13074,2,3,2,7,2,0,11,0,0,0,0,0,0,5,0,0
13017,0,0,0,0,0,0,33,0,0,0,0,0,0,3,0,0
13076,1,2,0,1,1,0,187,0,0,0,0,1,93,45,6,2
13064,0,0,0,0,0,0,23,0,0,0,0,0,0,6,0,0
13009,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
13019,0,1,0,0,0,0,0,0,0,0,0,2,1,1,18,7
13023,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
13050,0,1,0,0,0,0,0,0,0,0,0,0,8,3,0,0
13054,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1
13082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13065,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0
13077,1,0,0,2,7,0,45,0,0,0,0,1,15,44,1,6
13003,0,2,0,1,0,0,0,0,0,0,0,1,22,2,3,1
13012,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
13030,0,2,0,3,1,0,0,0,0,0,0,0,8,8,1,4
13034,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
13040,0,0,0,0,0,0,21,0,0,0,0,0,2,0,0,0
13046,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,13
13055,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
13080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
13021,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0
13061,1,0,1,1,1,0,102,0,0,0,0,1,14,5,0,4
13052,0,0,0,0,0,0,56,0,0,0,0,0,4,5,0,6
13044,0,0,0,0,0,0,244,0,0,0,0,0,2,4,3,1
13013,2,0,0,0,0,0,126,0,0,0,0,4,6,10,0,0
13048,1,1,0,9,5,0,53,0,0,0,0,7,52,166,8,18
13005,0,0,0,0,0,0,27,0,0,0,0,0,0,4,0,1
13007,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
13016,1,0,0,1,0,0,144,1,0,0,0,0,0,17,5,4
13024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13038,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1
13057,0,0,0,0,0,0,93,0,0,0,0,0,0,1,2,0
13058,0,1,1,0,0,0,0,0,0,0,0,0,6,9,1,4
13060,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
13062,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,10
13084,0,0,0,0,0,0,113,0,0,0,0,0,6,7,1,3
13069,0,0,0,0,0,0,52,0,0,0,0,0,7,7,0,0
13063,1,0,1,6,2,0,88,0,0,0,0,1,32,1,1,2
13010,0,0,0,0,0,0,110,0,0,0,0,0,6,23,0,0
14001,0,0,0,43,0,0,40,0,0,0,0,1,2,2,0,0
14002,0,0,0,18,0,0,111,0,0,0,0,0,15,5,0,0
14003,0,0,0,25,0,0,0,0,0,0,0,1,0,1,0,4
14004,0,0,0,11,0,0,73,0,0,0,0,0,0,2,0,0
14005,0,0,0,21,0,0,100,0,0,0,0,0,1,3,0,0
14006,0,0,0,102,0,0,0,0,0,0,0,0,20,6,4,0
14007,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0
14008,0,0,0,145,0,0,0,0,0,0,0,0,23,16,1,0
14009,0,0,0,19,0,0,17,0,0,0,0,0,3,0,3,0
14010,0,0,0,15,0,0,32,0,0,0,0,0,0,1,3,1
14011,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
14012,0,0,0,18,0,0,6,0,0,0,0,0,5,1,0,0
14013,0,0,0,88,1,0,0,0,0,0,0,0,24,2,1,83
14014,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0
14015,0,0,0,79,0,0,0,0,0,0,0,0,6,22,2,4
14016,0,0,0,67,0,0,21,0,0,0,0,0,4,20,1,0
14017,0,0,0,56,0,0,0,0,0,0,0,0,0,1,2,0
14018,2,0,0,74,0,0,78,0,0,0,0,0,27,19,0,16
14019,0,0,0,35,0,0,0,0,0,0,0,0,0,13,1,0
14020,0,0,0,45,0,0,0,0,0,0,0,0,13,21,71,0
14021,0,0,0,35,0,0,0,0,0,0,0,0,14,8,0,0
14022,0,1,1,42,0,0,93,0,0,0,0,0,14,23,25,26
14023,0,0,0,77,2,0,54,0,0,0,0,0,10,32,2,10
14024,2,0,1,46,2,0,0,0,0,0,0,0,3,10,0,0
14025,0,0,0,48,0,0,0,0,0,0,0,0,4,3,0,0
14026,0,0,0,11,0,0,15,0,0,0,0,0,0,0,0,0
14027,0,0,0,83,0,0,0,0,0,0,0,0,0,24,73,5
14028,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0
14029,0,0,0,74,0,0,72,0,0,0,0,0,0,7,3,0
14030,1,1,1,60,3,0,11,0,0,0,0,0,4,1,1,27
14031,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0
14032,0,0,0,18,1,0,0,0,0,0,0,1,0,10,2,1
14033,0,0,0,54,0,0,38,0,0,0,0,0,4,1,0,0
14034,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0
14035,1,0,0,91,0,0,412,0,0,0,0,0,11,10,2,0
14036,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0
14037,3,0,0,34,2,0,0,0,0,0,0,4,4,7,8,0
14038,0,0,0,17,0,0,0,0,0,0,0,0,2,0,0,0
14039,42,29,3,1002,65,2,80,1,0,0,0,5,275,265,2,125
14040,1,0,0,39,0,0,214,0,0,0,0,1,3,6,1,0
14041,0,0,0,20,0,0,0,0,0,0,0,0,6,3,0,0
14042,0,0,0,36,0,0,0,0,0,0,0,0,0,27,0,1
14043,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
14044,0,0,0,45,1,0,70,0,0,0,0,0,0,2,2,15
14045,0,0,0,64,0,0,140,0,0,0,0,0,4,2,3,52
14046,0,1,1,58,0,0,43,0,0,0,0,0,18,11,0,12
14047,0,1,0,23,0,0,20,0,0,0,0,0,6,0,2,6
14048,0,0,0,67,0,0,0,0,0,0,0,0,12,9,0,16
14049,0,0,0,59,0,0,0,0,0,0,0,0,6,7,0,0
14050,0,0,0,43,0,0,95,0,0,0,0,0,5,1,6,7
14051,0,0,0,18,0,0,82,0,0,0,0,1,1,0,0,0
14052,0,0,0,18,0,0,0,0,0,0,0,0,1,5,0,0
14053,0,0,0,226,0,0,155,0,0,0,0,0,34,29,4,0
14054,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0
14055,0,0,0,29,0,0,98,0,0,0,0,0,5,0,0,0
14056,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
14057,0,0,0,10,0,0,24,0,0,0,0,2,1,0,0,0
14058,0,0,0,44,0,0,0,0,0,0,0,0,34,12,47,2
14059,1,0,1,35,1,0,36,0,0,0,0,0,5,1,1,0
14060,0,0,0,20,0,0,28,0,0,0,0,0,1,0,0,0
14061,0,0,0,98,0,0,0,0,0,0,0,0,0,12,6,11
14062,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0
14063,4,4,0,85,7,0,43,0,0,0,0,1,12,18,4,29
14064,0,0,0,43,0,0,81,0,0,0,0,0,17,1,14,6
14065,0,0,0,50,0,0,0,0,0,0,0,0,3,0,0,4
14066,0,0,0,56,0,0,69,0,0,0,0,0,3,4,2,19
14067,19,4,1,138,12,0,49,0,0,0,0,0,37,16,204,50
14068,0,0,0,57,0,0,0,0,0,0,0,0,0,19,154,7
14069,0,0,0,62,0,0,32,0,0,0,0,0,0,7,0,0
14070,0,1,0,88,1,0,111,0,1,0,0,0,0,38,0,2
14071,0,0,0,29,0,0,9,0,0,0,0,0,6,0,33,0
14072,0,0,0,20,0,0,8,0,0,0,0,0,0,11,0,0
14073,1,0,0,93,0,0,65,0,0,0,0,0,22,19,0,11
14074,0,0,0,19,0,0,0,0,0,0,0,0,3,2,0,1
14075,0,0,0,9,0,0,0,0,0,0,0,0,0,5,6,0
14076,0,0,0,15,0,0,0,0,0,0,0,0,0,1,4,0
14077,0,0,1,42,0,0,0,0,0,0,0,1,16,30,12,26
14078,0,0,0,71,0,0,7,0,0,0,0,0,0,13,2,10
14079,0,0,0,28,0,0,0,0,0,0,0,0,0,2,0,0
14080,0,0,1,44,0,0,0,0,0,0,0,0,4,1,0,0
14081,0,0,0,20,0,0,0,0,0,0,0,0,6,0,0,0
14082,0,0,0,33,0,0,48,0,0,0,0,0,0,3,0,0
14083,0,0,0,60,0,0,86,0,0,0,0,3,10,7,9,0
14084,0,0,0,57,0,0,39,0,0,0,0,0,1,7,75,1
14085,0,0,0,104,0,0,64,0,0,0,0,0,6,0,0,1
14086,0,0,0,39,0,0,101,0,0,0,0,0,0,8,48,0
14087,3,0,1,56,1,0,0,0,0,0,0,0,4,11,0,0
14088,1,1,1,40,1,0,1,0,0,0,0,0,5,6,0,0
14089,0,0,0,11,0,0,58,0,0,0,0,0,1,1,2,0
14090,0,1,0,17,0,0,0,0,0,0,0,1,1,1,3,8
14091,0,0,0,87,0,0,79,0,0,0,0,0,18,17,0,3
14092,0,0,0,28,0,0,37,0,0,0,0,0,0,2,0,0
14093,6,3,2,207,8,0,74,0,0,0,0,5,59,16,9,142
14094,0,0,0,106,1,0,197,0,1,0,0,0,5,5,0,0
14095,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,3
14096,0,0,0,34,0,0,0,0,0,0,0,0,5,0,3,0
14097,10,2,1,269,11,0,311,0,0,0,0,2,0,46,4,30
14098,7,0,2,279,7,0,95,0,0,0,0,1,28,73,1,21
14099,0,0,0,39,0,0,89,0,0,0,0,0,0,0,63,1
14100,0,0,0,104,0,0,0,0,0,0,0,0,17,70,242,0
14101,12,0,3,227,4,0,103,1,1,0,0,1,8,53,13,16
14102,0,0,0,20,0,0,0,0,0,0,0,0,0,3,28,0
14103,0,0,0,11,0,0,37,0,0,0,0,0,7,0,0,0
14104,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0
14105,0,0,0,41,0,0,0,0,0,0,0,0,1,3,0,0
14106,0,0,0,25,0,0,40,0,0,0,0,0,0,3,33,0
14107,0,0,0,14,0,0,0,0,0,0,0,0,2,2,4,2
14108,0,0,0,50,0,0,83,0,0,0,0,0,17,1,0,0
14109,0,0,0,47,0,0,64,0,0,0,0,0,0,4,0,0
14110,0,0,0,35,0,0,0,0,0,0,0,0,4,35,0,0
14111,0,0,0,20,0,0,30,0,0,0,0,0,6,3,0,9
14112,0,0,0,11,0,0,42,0,0,0,0,0,2,1,0,0
14113,0,0,0,45,0,0,38,0,0,0,0,0,0,9,129,0
14114,0,0,0,25,0,0,0,0,0,0,0,0,2,1,7,0
14115,0,0,0,21,0,0,0,0,0,0,0,0,0,2,6,0
14116,0,0,0,37,0,0,0,0,0,0,0,0,6,2,4,0
14117,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
14118,1,0,0,58,0,0,57,0,0,0,0,0,19,7,4,1
14119,0,0,0,41,0,0,121,0,0,0,0,0,6,1,5,0
14120,38,11,3,757,60,0,790,1,2,0,0,11,130,185,37,91
14121,0,0,0,38,0,0,13,0,0,0,0,0,15,0,0,0
14122,0,0,0,35,0,0,0,0,0,0,0,0,0,0,21,0
14123,0,0,0,34,0,0,51,0,0,0,0,0,0,1,0,2
14124,0,2,0,109,0,0,173,0,0,0,0,0,19,10,4,9
14125,0,0,0,48,0,0,0,0,0,0,0,0,9,3,0,0
15003,0,0,0,0,1,0,28,0,0,0,0,1,8,11,0,0
15006,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,6
15001,1,0,0,1,0,0,0,0,0,0,0,0,26,5,264,0
15012,0,0,0,0,0,0,1,0,0,0,0,0,0,18,1,0
15004,0,0,0,0,0,0,52,0,0,0,0,0,7,4,0,0
15005,4,0,0,0,3,0,114,0,0,0,0,0,21,20,5,16
15007,0,1,0,8,0,0,51,0,0,0,0,0,1,1,0,1
15008,2,0,0,19,3,0,0,0,0,0,0,0,1,3,0,5
15014,0,1,0,1,0,0,0,0,0,0,0,0,13,8,273,12
15018,3,0,0,3,0,0,0,0,0,0,0,1,6,13,0,1
15019,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0
15021,1,1,0,2,0,0,17,0,0,0,0,1,0,4,0,0
15026,0,0,0,0,0,0,30,0,0,0,0,0,1,6,0,0
15027,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
15032,0,1,0,7,0,0,57,0,0,0,0,0,0,0,4,4
15042,0,2,0,4,0,0,1,0,0,0,0,0,0,25,0,0
15043,0,0,0,0,0,0,1,0,0,0,0,0,7,19,1,0
15038,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
15040,0,0,0,12,0,0,32,0,0,0,0,0,18,11,0,0
15041,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15052,2,0,1,16,0,0,0,0,0,0,0,0,0,10,9,1
15054,7,2,1,11,11,0,41,0,0,0,0,2,77,118,3,17
15055,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0
15062,0,0,0,1,0,0,112,0,0,0,0,0,16,9,0,9
15045,0,1,0,3,0,0,104,0,0,0,0,0,10,17,0,0
15046,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
15047,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
15048,0,0,0,0,0,0,0,0,0,0,0,0,5,16,51,0
15049,0,0,0,1,0,0,0,0,0,0,0,0,2,4,4,1
15051,3,0,0,5,0,0,105,0,1,0,0,2,53,59,184,1084
15066,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
15067,0,0,0,0,0,0,39,0,0,0,0,0,4,13,1,0
15071,0,0,0,0,0,0,53,0,0,0,0,0,9,2,0,0
15056,2,0,0,2,0,0,0,0,0,0,0,0,1,11,0,0
15060,4,1,1,3,4,0,46,0,0,0,0,0,32,22,2,0
15063,0,0,0,1,0,0,40,0,0,0,0,0,3,19,3,0
15064,0,1,0,1,0,0,0,0,0,0,0,2,12,4,36,3
15072,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0
15073,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
15074,0,1,0,3,0,0,0,0,0,0,0,0,0,17,36,0
15076,1,2,0,1,3,0,37,0,0,0,0,0,14,30,1,0
15077,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
15078,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
15079,0,0,0,0,0,0,30,0,0,0,0,0,0,20,0,0
15080,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0
15082,1,2,1,15,3,0,14,0,0,0,0,0,12,10,0,1
15085,0,0,0,0,1,0,0,0,0,0,0,0,1,13,595,12
15086,0,0,0,2,0,0,29,0,0,0,0,0,4,13,0,0
15098,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15087,0,1,0,3,0,0,0,0,0,0,0,0,4,6,0,0
15088,0,1,0,10,0,0,0,0,0,0,0,0,12,4,10,3
15090,1,1,0,1,0,0,0,0,0,0,0,0,9,13,1,0
15095,0,0,0,0,0,0,54,0,0,0,0,1,0,25,4,31
15097,2,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0
15105,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,12
15101,2,0,0,0,0,0,36,0,0,0,0,0,16,57,1,0
15102,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15106,40,13,13,39,31,0,119,0,2,0,0,9,193,347,36,56
15112,0,2,0,1,0,0,23,0,0,0,0,0,2,3,3,0
15113,0,0,0,5,1,0,0,0,0,0,0,0,6,1,0,0
15107,0,0,1,5,0,0,0,0,0,0,0,0,6,0,0,0
15110,6,8,1,14,3,0,256,0,0,0,0,1,5,15,15,4
15111,0,0,0,0,0,0,29,0,0,0,0,0,1,2,0,0
15117,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0
15119,0,1,1,19,0,0,0,0,0,0,0,0,0,3,0,0
15114,0,1,0,7,2,0,57,0,0,0,0,0,5,15,0,0
15115,0,0,0,0,0,0,57,0,0,0,0,1,17,0,0,0
15118,5,0,1,0,1,0,42,0,0,0,0,6,49,23,5,9
15116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15123,0,0,3,56,1,0,0,0,0,0,0,0,0,13,0,0
15124,1,0,0,1,0,0,0,0,0,0,0,0,0,10,11,0
15039,1,2,0,3,3,0,8,0,0,0,0,3,5,25,1,10
15099,9,3,0,13,7,0,279,0,0,0,0,0,83,35,13,62
15100,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0
15010,0,0,1,0,1,0,79,0,0,0,0,0,0,3,9,0
15011,0,0,0,0,0,0,38,0,0,0,0,0,4,3,18,25
15044,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,35
15050,0,0,0,0,0,0,22,0,0,0,0,0,1,4,0,0
15053,0,0,0,8,0,0,0,0,0,0,0,0,0,8,25,0
15057,18,4,9,37,22,0,165,0,0,0,0,1,134,192,6,27
15103,0,0,0,0,0,0,6,0,0,0,0,2,1,0,15,3
15013,1,3,0,6,6,0,93,0,0,0,0,3,58,56,4,6
15104,13,9,4,22,27,1,29,0,0,0,0,2,69,197,4,7
15058,3,2,3,6,5,0,90,0,0,0,0,2,59,311,0,40
15059,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,84
15108,0,0,0,11,0,0,0,0,0,0,0,11,0,18,14,17
15121,7,3,2,12,8,0,136,0,2,0,0,7,37,38,6,22
15015,0,0,1,2,0,0,5,0,0,0,0,1,1,0,0,0
15061,0,0,0,0,0,0,2,0,0,0,0,0,0,18,0,0
15120,1,0,2,5,2,0,41,0,0,0,0,1,0,22,5,92
15065,1,1,0,0,0,0,46,0,0,0,0,0,6,32,0,0
15122,0,0,1,0,0,0,19,0,0,0,0,1,0,10,11,7
15125,0,1,0,0,0,0,0,0,0,0,0,1,0,13,0,6
15109,2,0,2,2,4,0,97,0,0,0,0,0,4,25,6,32
15016,0,1,0,0,0,0,77,0,0,0,0,0,1,16,0,0
15017,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
15068,0,0,0,0,0,0,7,0,0,0,0,1,3,3,0,0
15069,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0
15020,8,0,0,9,7,0,25,0,0,0,0,1,0,41,0,28
15022,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
15023,0,0,0,0,0,0,9,0,0,0,0,0,0,9,3,3
15070,3,0,0,3,1,0,60,0,0,0,0,0,1,34,0,1
15024,0,1,0,1,0,0,0,0,0,0,0,0,6,25,5,0
15025,1,1,0,4,0,0,39,0,0,0,0,2,1,24,3,6
15028,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
15075,0,0,0,0,0,0,13,0,0,0,0,0,3,16,0,0
15081,5,1,3,9,5,0,51,0,0,0,0,4,0,69,8,27
15083,0,0,0,0,0,0,23,0,0,0,0,0,0,8,0,0
15029,3,0,1,2,1,0,13,0,0,0,0,1,0,15,0,6
15030,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
15034,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0
15084,0,0,0,1,0,0,37,0,0,0,0,0,1,13,0,0
15089,0,0,0,0,0,0,23,0,0,0,0,0,0,4,0,0
15031,0,0,0,4,1,0,41,0,0,0,0,0,36,44,2,26
15091,4,0,0,4,2,0,0,0,0,0,0,0,6,20,2,3
15092,0,0,0,1,1,0,120,0,0,0,0,1,15,45,1,2
15033,6,12,10,26,16,0,187,0,0,0,0,35,30,208,10,62
15036,0,0,0,0,0,0,178,0,0,0,0,0,0,10,9,8
15093,0,0,0,0,0,0,168,0,0,0,0,0,6,5,0,0
15035,1,0,1,0,2,0,22,0,0,0,0,0,19,15,0,0
15094,0,0,0,0,0,0,21,0,0,0,0,1,1,0,1,3
15096,1,0,2,2,0,0,51,0,0,0,0,0,3,17,0,0
15037,1,1,2,5,2,0,59,0,0,0,0,1,3,91,1,1
15002,6,1,0,6,1,0,98,0,0,0,0,0,3,4,2,14
15009,0,0,0,0,0,0,65,0,0,0,0,0,4,3,0,1
16108,3,2,1,6,1,0,36,0,0,0,0,0,47,51,3,18
16085,0,0,0,0,0,0,61,0,0,0,0,1,6,7,1,0
16008,0,0,0,1,0,0,0,0,0,0,0,0,51,5,0,0
16010,0,1,0,0,1,0,179,0,0,0,0,1,8,4,1,1
16096,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
16077,0,0,0,0,0,0,56,0,0,0,0,0,19,0,1,0
16038,0,0,0,0,0,0,402,0,0,0,0,0,31,8,4,2
16026,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
16002,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
16055,0,0,0,0,0,0,41,0,0,0,0,0,32,0,0,0
16097,0,0,0,0,0,0,0,0,0,0,0,0,4,12,10,0
16013,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0
16089,0,0,0,0,0,0,0,0,0,0,0,0,5,33,0,0
16057,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
16059,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
16009,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0
16081,0,0,0,0,0,0,40,0,0,0,0,0,0,1,1,0
16092,0,0,0,0,0,0,174,0,0,0,0,0,14,1,5,0
16046,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
16012,0,1,0,0,1,0,0,0,0,0,0,1,13,5,0,0
16099,0,0,0,0,0,0,55,0,0,0,0,0,7,0,0,0
16111,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,1
16058,0,0,0,0,0,0,64,null,0,0,0,0,6,0,1,0
16083,0,0,0,0,0,0,51,0,0,0,0,0,2,2,0,0
16047,0,0,1,0,1,0,0,0,0,0,0,0,17,5,0,1
16001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
16068,0,0,0,0,0,0,28,0,0,0,0,0,5,4,0,0
16090,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
16061,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
16098,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,24
16100,0,0,0,14,0,0,0,0,0,0,0,0,8,0,0,0
16005,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
16032,0,0,0,2,0,0,0,0,0,0,0,0,0,4,9,0
